Participant,Platform,Sector,Task,Status,Success,Start,End,CompletionTime_sec,CogLoadMean,CogLoadPeak,ConfidenceMean,PupilDiameterMean,PupilLightReflexMean,BrightnessMean,HR_Mean,HR_Peak,IBI_Mean,HR_Baseline,IBI_Baseline,HR_Delta,IBI_Delta,EDA_TonicMean,EDA_PeakRateMean,EDA_PeakRateMax,EDA_ValidRatio,NeutralMean,HappyMean,SadMean,AngryMean,SurprisedMean,ScaredMean,DisgustedMean,ConfusedMean,BoredMean,InterestedMean,NegativeAffectMean,GazeValidCount,GazeValidRatio,FixPointValidCount,FixPointValidRatio,EstimatedFixationEpisodes,EstimatedFixationMeanDuration_ms,Movement_FIXATION_Ratio,Movement_SACCADE_Ratio,Movement_UNDEFINED_Ratio,SourceFile
P03,govgr,Public,G3,Success,1,2026-02-27 15:07:08.791900400,2026-02-27 15:08:14.474262400,65.682362,0.3161821915705867,1.0,0.5608379232385345,4.119146592385344,3.794935145693057,179.53702280297207,,,,,,,,,,,,0.9010257231834532,0.0073897757194244,0.0040344252877697,0.0074212028776978,0.021755429766187,0.0011880021942446,0.0028285822302158,0.0090667756043956,0.0,0.244676893040293,0.0047614034652278,2680.0,0.6866512938765053,1283.0,0.328721496284909,70.0,288.3428571428572,0.328721496284909,0.3556238790673841,0.3156546246477069,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P03,govgr,Public,G4,Success,1,2026-02-27 15:08:20.779662400,2026-02-27 15:11:06.956304400,166.176642,0.3617005712046606,1.0,0.6694301987882473,3.993683833556232,3.607986199583587,199.85075987841947,,,,,,,,,,,,0.8733252475000001,0.0227757622874493,0.004845689382591,0.0053699881477732,0.0239087631578947,0.0009336964676113,0.0008080693522267,0.0180569544,0.0,0.2383042638285714,0.003674582294197,7618.0,0.7718338399189463,4658.0,0.47193515704154,224.0,329.4107142857143,0.47193515704154,0.2997973657548126,0.2282674772036474,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P04,govgr,Public,G1,Success,1,2026-03-03 16:31:36.288266600,2026-03-03 16:32:13.643210600,37.354944,0.2426922788300836,0.85320184,0.5640867359563603,3.3493987054224696,3.112985637349118,210.39693593314763,119.33130780339606,127.969407313564,503.46286275325497,118.77196651617795,505.5207667598672,0.5593412872180892,-2.0579040066122047,,,,0.0,0.4440206145132743,0.0154627738348082,0.2237939217109144,0.1163931187020649,0.0038999312094395,0.0012653846312684,0.0629789003834808,0.0881900880530973,0.0448959702654867,0.0267457702064896,0.1343886469321533,1487.0,0.6903435468895079,308.0,0.1429897864438254,19.0,253.10526315789477,0.1429897864438254,0.5501392757660167,0.3068709377901578,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P04,govgr,Public,G2,Success,1,2026-03-03 16:32:43.246858600,2026-03-03 16:33:40.635742600,57.388884,0.3125692555431408,0.99731813,0.2740559105834885,3.312092887464308,2.9718765851613904,222.3292985723153,106.34010685198947,118.123974418008,565.2820071463937,116.24521718363825,517.2941126344325,-9.905110331648755,47.98789451196114,,,,0.0,0.4906688986259541,0.0002047273854961,0.3947766390076336,0.0404155208587786,0.0069529509351145,0.0009810116030534,0.0034716108969465,0.0342047784351145,0.0565194384923664,0.0480266747900763,0.1462212569211196,1216.0,0.377405338299193,460.0,0.1427684667908131,20.0,365.9,0.1427684667908131,0.234016139044072,0.6232153941651148,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P04,govgr,Public,G3,Success,1,2026-03-03 16:34:06.124971600,2026-03-03 16:38:44.669522600,278.544551,0.2959492397250206,1.0,0.61633910513844,3.348103239192169,3.0331439667198885,208.1400874358487,104.27877176169387,124.784523794412,578.6802948410932,105.91666095907956,569.0202004103475,-1.6378891973856753,9.660094430745744,0.2978967548153816,1.6670586547497408,2.07054462163058,0.1380753138075313,0.3826971537242026,0.0074830173827392,0.4668182112711069,0.0254306619746716,0.008377361707317,0.0026759538977485,0.0079933632692307,0.0673614017914831,0.0204663401869606,0.1002834757072932,0.1667474121716697,11357.0,0.7195716910600013,3583.0,0.2270164100614585,166.0,342.4698795180723,0.2270164100614585,0.494392701007413,0.2785908889311284,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P05,govgr,Public,G1,Success,1,2026-03-16 15:32:22.369077400,2026-03-16 15:34:10.491256400,108.122179,0.3310633036883844,1.0,0.396914529609703,3.440979553156585,3.0911764445669405,216.58218006530865,97.20332508229755,118.141009678756,625.7364299062707,107.42411103457536,560.1402443561263,-10.220785952277794,65.59618555014436,,,,0.0,0.6609769431376519,0.0001505934817813,0.0160246700910931,0.1314512860728744,0.0006917187651821,0.0008170192105263,0.001939683431174,0.115457738674089,0.01791532951417,0.0,0.0498052131983805,3308.0,0.5144634525660964,1691.0,0.2629860031104199,69.0,391.1159420289855,0.2629860031104199,0.2527216174183515,0.4842923794712286,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P05,govgr,Public,G2,Success,1,2026-03-16 15:34:53.259000600,2026-03-16 15:36:25.816509400,92.557508,0.3086723807503187,1.0,0.61738368191222,3.38203222487525,3.0659241065980694,211.03678747040613,101.6215301097799,118.161628914981,593.8367889686406,102.22730324727392,589.9410499646852,-0.6057731374940261,3.895739003955328,4.772150439473,0.4566987207174699,0.524750202164526,0.6194690265486725,0.5792505095019157,4.472435504469987e-05,0.0437270148659003,0.1444875010983397,5.7295542784163474e-05,0.0003989580715197,0.0037560386206896,0.1256947042875989,0.0017331777747625,0.0,0.0639901848616432,4125.0,0.7512292842833728,2697.0,0.4911673647787288,109.0,395.091743119266,0.4911673647787288,0.2600619195046439,0.2487707157166272,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P05,govgr,Public,G3,Success,1,2026-03-16 15:36:57.728272400,2026-03-16 15:44:10.744694400,433.016422,0.2924116306836108,1.0,0.5181970351661223,3.2571824451832523,2.97275816229902,202.2296231375986,96.36200767074602,118.204651422294,628.5541496140776,99.75812844032303,618.8483311747452,-3.39612076957701,9.705818439332347,4.657568011292532,1.3179359563880415,1.643334843765,1.0,0.5929813160899261,0.000151473992601,0.0599949706089925,0.1085876205805349,0.0002952293853158,0.0003002525924871,0.0110493251223676,0.1393893140493468,0.0037138891230634,0.0,0.0598773054372984,15644.0,0.623217273524022,9984.0,0.3977372320930603,440.0,360.9,0.3977372320930603,0.2252808541152099,0.3769819137917297,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P05,govgr,Public,G4,Success,1,2026-03-16 15:45:37.558751600,2026-03-16 15:50:26.105782600,288.547031,0.3258378659057301,1.0,0.5113918617116451,3.2808891175083184,2.9425943434035733,202.6947627849661,94.875744253732,114.630287471268,638.5585946151599,94.84062801225303,634.6131667322951,0.0351162414789598,3.9454278828648057,4.399809122587269,1.4971910065882537,1.65139797273213,1.0,0.691057845425318,0.0005084807099799,0.0221851469859343,0.1226994720830542,0.0004306717682518,0.0017433765371734,0.0073021879236436,0.1118890061736111,0.0051638900929899,0.0,0.0507289356642107,10128.0,0.6240295748613678,6165.0,0.3798521256931608,284.0,344.55281690140845,0.3798521256931608,0.2448552064078866,0.3752926678989525,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P06,govgr,Public,G1,Success,1,2026-03-20 15:21:38.594624600,2026-03-20 15:22:36.034895600,57.440271,,,,,,,,,,,,,,,,,,0.7056126548043478,0.0047040223043478,0.0047516207608695,0.159522125,0.0085968076521739,0.0007854916304347,0.0061535930434782,0.0222126611590909,0.0521248827294686,0.0043288121136363,0.0568091129347826,,,,,,,,,,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P06,govgr,Public,G2,Success,1,2026-03-20 15:23:11.892061400,2026-03-20 15:23:50.876552600,38.984491,0.3184057989695946,1.0,0.6473972925,3.534103284667793,3.01721278731982,169.9617117117117,90.6956104526874,98.7436858845065,664.0501371285898,,,,,0.1191897345935133,0.0,0.0,0.5714285714285714,0.6330117003900709,0.0090458068794326,0.0323295203191489,0.1698886488652482,0.0275821259929078,0.0065820091489361,0.0012000758510638,0.0181892568548387,0.0099033835135135,0.0707312028629032,0.0678060816784869,1577.0,0.8894529046813311,868.0,0.4895657078398195,37.0,373.6756756756757,0.4895657078398195,0.4021432600112803,0.1082910321489001,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P06,govgr,Public,G3,Success,1,2026-03-20 15:24:21.989647600,2026-03-20 15:27:07.473599400,165.483951,0.2771098624245844,1.0,0.5928852884845065,3.4770397815986054,3.203266106676585,186.61368766673507,82.70790878780672,111.373451824728,730.5811669730953,88.5302164131652,684.096102299128,-5.822307625358491,46.48506467396726,,,,0.0,0.6835843353412698,0.0222256708333333,0.0037962861428571,0.2562916188333333,0.0214791979365079,0.0014623923650793,0.0080457448253968,0.0173281111659574,0.074783620467687,0.0398095218127659,0.0893778832671957,7291.0,0.7481785531041559,3250.0,0.3335043612108774,161.0,319.2111801242236,0.3335043612108774,0.4164186762442278,0.2500769625448948,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P06,govgr,Public,G4,Success,1,2026-03-20 15:28:38.704545400,2026-03-20 15:31:28.591104600,169.886559,0.2527739968965517,1.0,0.5356020929733817,3.391701162271627,3.151501911034482,205.20125025206696,84.95150120832442,132.446333797528,711.7694959676003,85.5852287964984,704.2828586671593,-0.6337275881739828,7.486637300440975,0.2036970587043571,0.0,0.0,0.6666666666666666,0.7114317004051173,0.0257868007746979,0.0042829210518834,0.2143382617484008,0.0089953301279317,0.0012731370433546,0.0091864997157071,0.0272193626115581,0.0569070241293166,0.0167714008778346,0.0759358941719971,6576.0,0.663036902601331,3261.0,0.3287961282516636,163.0,316.23926380368096,0.3287961282516636,0.337870538415003,0.3333333333333333,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P07,govgr,Public,G1,Success,1,2026-03-16 17:32:51.023051200,2026-03-16 17:36:33.686868200,222.663817,0.2518104727906237,1.0,0.5009549077078914,3.1481059927025883,2.8747909677174377,204.404009333899,,,,,,,,,,,,0.4327843959947984,0.0024437973797139,0.0362406131924577,0.2556501989726918,0.0012938904161248,0.0019570807282184,0.0350149180299089,0.0264192909803921,0.0335450451059322,0.0,0.1089685767316861,5850.0,0.4996156802459646,3772.0,0.3221453582714151,217.0,272.557603686636,0.3221453582714151,0.1774703219745494,0.5003843197540354,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P07,govgr,Public,G2,Success,1,2026-03-16 17:36:48.451177200,2026-03-16 17:37:42.979031000,54.527853,0.7814559838520239,1.0,0.0727775941373589,3.7688538801758464,2.77444849,209.0,,,,,,,,,,,,0.4342337962962962,0.0001794980658436,0.0452697627572016,0.2496146954320987,0.0024563696707818,0.0008484841152263,0.017622914691358,0.0044632256092436,0.0156762844855967,0.0,0.1041691242935528,641.0,0.2126741871267418,180.0,0.059721300597213,5.0,582.4,0.059721300597213,0.152621101526211,0.787657597876576,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P07,govgr,Public,G3,Success,1,2026-03-16 17:37:50.722809000,2026-03-16 17:42:11.305935200,260.583126,0.4959505505648268,1.0,0.5948081909351732,3.5025919098408216,2.8627477026854944,200.8698973042362,,,,,,,,,,,,0.5080634209427313,0.0054138087224669,0.0462616706651982,0.1400079692907488,0.0064133060484581,0.0047924220704845,0.0487226283612334,0.0096320687232142,0.0372674660792167,0.0,0.0783307561057268,12930.0,0.8299101412066753,6993.0,0.4488446726572528,386.0,284.7512953367876,0.4488446726572528,0.3820924261874198,0.1690629011553273,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P07,govgr,Public,G4,Failed,0,2026-03-16 17:42:16.540937200,2026-03-16 17:44:52.363467200,155.82253,0.4184380033041315,1.0,0.3739350406154012,3.423076316854856,2.902745328290071,205.7744970798183,,,,,,,,,,,,0.4340433082301529,0.002987094581209,0.0624830532847778,0.2296672727749453,0.001610395193008,0.0015834534741442,0.0333364413401311,0.0237527872653362,0.0306085326875455,8.850895787139689e-05,0.1084955891332847,5170.0,0.5591607181483885,2543.0,0.2750378542072247,134.0,299.07462686567163,0.2750378542072247,0.2846636383300887,0.4402985074626865,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P08,govgr,Public,G1,Success,1,2026-03-26 13:28:57.347849600,2026-03-26 13:31:27.666625800,150.318776,,,,,,,,,,,,,,,,,0.0,0.42028634728444,0.0036474681169474,0.0932173262537165,0.065160774469772,0.0040118470862239,0.0030057085133795,0.1841137142517344,0.0689343406903765,0.0179426969949748,0.0259324308577405,0.1141639383250743,776.0,0.3532089212562585,314.0,0.1429221665908056,19.0,258.3684210526316,0.1429221665908056,0.2212107419208011,0.6358670914883933,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P08,govgr,Public,G2,Success,1,2026-03-26 13:32:11.971763600,2026-03-26 13:32:44.371127600,32.399364,,,,,,,207.1085963846154,213.9946362,289.98520446410254,207.9769025764706,288.5236098470588,-0.8683061918551971,1.4615946170437155,,,,0.0,0.4886352120083682,0.0001146972384937,0.0416768021757322,0.0878219629707112,0.0040894850209205,0.0066627298326359,0.0476925065690376,0.0909379604545454,0.0156868299481865,0.0149143366818181,0.0590637572384937,197.0,0.1065440778799351,35.0,0.0189291508923742,2.0,274.5,0.0189291508923742,0.0935640886965927,0.8875067604110329,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P08,govgr,Public,G3,Success,1,2026-03-26 13:32:56.396566600,2026-03-26 13:35:29.518389800,153.121823,,,,,,,180.6884313661972,214.0386203,335.738295362324,198.7063246741379,302.89034183448274,-18.01789330794074,32.84795352784124,24.022464445,5.286623711,5.290312629,0.0377358490566037,0.4727507655877743,0.004303667468652,0.0288688407131661,0.0611220467868338,0.0016168518573667,0.00414495,0.1422957807053291,0.0663520723867313,0.0289765504138513,0.0125888325080906,0.0774288894017763,5978.0,0.6634850166481687,2036.0,0.2259711431742508,110.0,291.42727272727274,0.2259711431742508,0.4450610432852386,0.3289678135405105,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P08,govgr,Public,G4,Success,1,2026-03-26 13:36:09.219080600,2026-03-26 13:39:42.548928800,213.329848,,,,,,,107.11054157495798,207.4969415,564.4162244540966,118.85627251568629,507.4721873196078,-11.745730940728308,56.94403713448872,21.907119183714286,3.3232302831714287,3.535593586,0.1842105263157894,0.4764484965986949,0.0023966090783034,0.0238092612887438,0.095356167487765,0.0016140496003262,0.0036024214110929,0.1004482300978792,0.097337887,0.0216656956357078,0.0071933672162162,0.0732045529581294,5541.0,0.4537340320995742,2082.0,0.1704880445463478,111.0,295.5045045045045,0.1704880445463478,0.2961021945627252,0.533409760890927,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P09,govgr,Public,G1,Success,1,2026-03-27 08:30:22.004502200,2026-03-27 08:32:41.807865200,139.803363,,,,,,,,,,,,,,,,,,0.49989697218509,0.0820700032733504,0.0586369471293916,0.0667490323907455,0.0275521024850042,0.0139960577806341,0.0385318129562982,0.04300852632,0.0121441133781362,0.0436105035377777,0.0546392641588117,1017.0,0.5768576290414067,307.0,0.1741349971639251,20.0,238.7,0.1741349971639251,0.4032898468519569,0.422575155984118,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P09,govgr,Public,G2,Success,1,2026-03-27 08:34:31.522540000,2026-03-27 08:35:25.834967200,54.312427,,,,,,,,,,,,,,,,,,0.5402143214606742,0.0192730300898876,0.0771088148764044,0.0756286387865168,0.0241411040224719,0.0134485760898876,0.0252703249213483,0.0336379289885057,0.0159676118720379,0.1036373183448275,0.0593359261947565,1052.0,0.3357804021704436,383.0,0.1222470475582508,23.0,260.39130434782606,0.1222470475582508,0.2135333546121927,0.6642195978295563,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P09,govgr,Public,G3,Success,1,2026-03-27 08:35:41.489777000,2026-03-27 08:37:27.219034200,105.729257,,,,,,,,,,,,,,,,,,0.5349822397294485,0.0272624466701352,0.0854723260041623,0.0553825474297606,0.0152964292195629,0.0110883746826222,0.0468774574609781,0.0380920990530697,0.0034778148595213,0.170223347408949,0.0625774436316337,2709.0,0.434971098265896,931.0,0.1494861913937058,50.0,293.2,0.1494861913937058,0.2838792549775208,0.5666345536287732,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P09,govgr,Public,G4,Success,1,2026-03-27 08:37:30.263014400,2026-03-27 08:38:38.536438200,68.273423,,,,,,,,,,,,,,,,,,0.466895000421456,0.1367348980842911,0.1130761001149425,0.0489115618773946,0.0330306679885057,0.0156269037931034,0.0375857901915708,0.0452335384146341,0.0102158680561122,0.13487312550813,0.0665244840613026,2967.0,0.7302485847895643,878.0,0.2160964804331774,52.0,264.36538461538464,0.2160964804331774,0.5151365985724834,0.2687669209943391,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P10,govgr,Public,G1,Success,1,2026-03-27 12:43:02.417372800,2026-03-27 12:44:35.046338600,92.628965,0.714703215105042,1.0,0.0074509115756302,4.517866548046219,2.8809863001260507,83.0,,,,,,,,,,,,0.7659495495865635,0.0165866425839793,0.0004978278036175,0.0227479139018087,0.0021701123514211,0.0056961031653746,0.0090131970542635,0.0077367352387267,0.0986052552197802,0.0071100099602122,0.0107529795865633,179.0,0.3792372881355932,131.0,0.2775423728813559,8.0,255.875,0.2775423728813559,0.1016949152542373,0.6207627118644068,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P10,govgr,Public,G2,Success,1,2026-03-27 12:44:46.703835800,2026-03-27 12:45:21.905288600,35.201452,0.518104209756447,1.0,0.549373500105062,4.154129577449857,3.592984625826169,163.58357211079274,,,,,,,,,,,,0.847676153099631,0.0016836798154981,0.0006068239483394,0.0072350502952029,0.0001886430258302,0.015987340405904,0.001940141808118,0.0062998762835249,0.1077338909274193,0.0020078349042145,0.0032606720172201,1556.0,0.7434304825609174,447.0,0.2135690396559962,28.0,249.07142857142856,0.2135690396559962,0.5293836598184424,0.2570473005255614,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P10,govgr,Public,G3,Success,1,2026-03-27 12:45:44.266927800,2026-03-27 12:47:34.276611600,110.009683,0.2465173704984093,1.0,0.7509510913588852,3.803178994340252,3.630099450269656,200.2319345553704,,,,,,,,,,,,0.7644211282053942,0.00374833656639,0.0019816857780082,0.0205264968257261,0.0011894121784232,0.0466028133609958,0.0051032930912863,0.0072245657651991,0.1233439011395101,0.0011828647169811,0.0092038252316735,5726.0,0.8674443266171792,2824.0,0.4278139675806696,139.0,321.47482014388487,0.4278139675806696,0.4399333434328132,0.1322526889865171,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P10,govgr,Public,G4,Success,1,2026-03-27 12:47:42.120755600,2026-03-27 12:48:51.508189600,69.387434,0.3290886259015606,1.0,0.7911224278391356,3.699110723632653,3.348648659178872,211.66530612244895,,,,,,,,,,,,0.7766482900733944,0.0299567225504587,0.0023061090458715,0.0249387569541284,0.0024810734678899,0.0292275840550458,0.0047301121284403,0.0042892481523809,0.0842028842524271,0.0064722068,0.0106583260428134,3875.0,0.9303721488595438,2235.0,0.5366146458583433,113.0,312.646017699115,0.5366146458583433,0.3944777911164466,0.06890756302521,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P11,govgr,Public,G1,Success,1,2026-03-27 16:12:53.324238400,2026-03-27 16:15:15.576850200,142.252611,0.5706087210059173,1.0,0.1591581937224314,4.496900756740183,3.6437737984615386,155.54814416352878,,,,,,,,,,,,0.6139229138106236,0.04119371839107,0.0657230846343341,0.0479563459815242,0.0569418423094688,0.0030152764049268,0.0262963950808314,0.065648358491147,0.0,0.1658434719168591,0.0466586085655632,663.0,0.3566433566433566,366.0,0.1968800430338892,23.0,248.08695652173915,0.1968800430338892,0.1597633136094674,0.6433566433566433,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P11,govgr,Public,G2,Success,1,2026-03-27 16:15:18.821569200,2026-03-27 16:16:03.496378200,44.674809,0.233561103824416,1.0,0.5830729590278825,4.063077341224567,3.838887147893745,194.16314996232103,,,,,,,,,,,,0.6796454977272728,0.0011317278877005,0.0768783073796791,0.0467969689304812,0.0735031518983957,0.0015444200802139,0.0211791904545454,0.0788398423901099,0.0,0.2035470248901099,0.0482848222549019,1773.0,0.6680482290881689,1046.0,0.3941220798794272,60.0,273.4166666666667,0.3941220798794272,0.2739261492087415,0.3319517709118312,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P11,govgr,Public,G3,Success,1,2026-03-27 16:16:05.419798200,2026-03-27 16:20:16.921905200,251.502107,0.1709130541364818,1.0,0.7147890279481022,3.8225885486491897,3.674271539639784,209.1304115802815,,,,,,,,,,,,0.6206380849801849,0.0580197551034786,0.0740348456010568,0.073139352681638,0.0425644097446059,0.0033008809291061,0.0140477416028181,0.0618165296107916,0.0,0.1563799147058823,0.0537406466285043,11941.0,0.7965445934227203,8038.0,0.5361883796944834,415.0,305.5614457831325,0.5361883796944834,0.2603562137282369,0.2034554065772797,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P11,govgr,Public,G4,Success,1,2026-03-27 16:20:20.584705200,2026-03-27 16:23:29.330126200,188.745421,0.3128632149902327,1.0,0.6558294481619605,3.978603626258213,3.641477525892381,201.67971941040668,,,,,,,,,,,,0.5352268090693431,0.081524238959854,0.0652547588807786,0.1113083022384428,0.0541598853588807,0.0048938687773722,0.0392926240815085,0.0722594060604192,0.0,0.1618728144204685,0.0719518950669099,8744.0,0.7764162670928787,5704.0,0.5064819747824543,269.0,336.14869888475835,0.5064819747824543,0.2701118806606287,0.223406144556917,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P12,govgr,Public,G1,Success,1,2026-03-28 12:26:18.446171800,2026-03-28 12:28:55.587694600,157.141522,0.5939873966760882,1.0,0.4388597603052572,4.182585688442623,3.3773069970096103,179.0847936687394,,,,,,,,,,,,0.7392782210303688,0.0436691180043383,0.0017994969848156,0.044499624099783,0.022277794956616,0.0024434309978308,0.0045854644143167,0.0011585932735426,0.0371906444651162,0.0038084697869955,0.0169615284996384,2481.0,0.7018387553041019,1181.0,0.3340876944837341,56.0,334.375,0.3340876944837341,0.3688826025459689,0.297029702970297,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P12,govgr,Public,G2,Success,1,2026-03-28 12:28:58.481134600,2026-03-28 12:29:59.589974600,61.10884,0.6913496902521489,1.0,0.0253820292636103,4.391279176939829,3.618428865189113,208.99828080229227,,,,,,,,,,,,0.8641802518995633,0.0007859260698689,0.0003681567030567,0.0135899145414847,0.0024552324672489,0.0056636111353711,0.0026367324672489,0.0037750013211845,0.0310198502427184,0.0003861149430523,0.0055316012372634,337.0,0.0965616045845272,69.0,0.0197707736389684,4.0,270.5,0.0197707736389684,0.0796561604584527,0.9005730659025788,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P12,govgr,Public,G3,Success,1,2026-03-28 12:30:04.624274800,2026-03-28 12:31:46.793038600,102.168763,0.3221433583499667,1.0,0.379418389251497,4.143987296393879,3.8299617995093143,184.1312375249501,,,,,,,,,,,,0.8534054837810383,0.0009360391873589,0.0004123788374717,0.0219092478668171,0.0034246958690744,0.0053913729006772,0.0039403544243792,0.0011751174086757,0.0334223958053302,0.0002738678538812,0.008753993709556,2984.0,0.4963406520292748,1058.0,0.175981370592149,54.0,309.48148148148147,0.175981370592149,0.3208582834331337,0.5031603459747173,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P12,govgr,Public,G4,Success,1,2026-03-28 12:31:53.849050800,2026-03-28 12:34:14.748121800,140.899071,0.272412633868885,1.0,0.5515209399354358,3.8797324136739504,3.611535281216787,196.943258008443,,,,,,,,,,,,0.8978847412648221,0.0048478694367588,0.0050357387549407,0.0103616911166007,0.0029422618280632,0.004406707875494,0.0012460355632411,0.0029594726440329,0.0388326364585575,0.0045254056481481,0.0055478218115942,5617.0,0.6974174323317606,2576.0,0.3198410727588776,123.0,331.9756097560976,0.3198410727588776,0.3804320834368015,0.2997268438043208,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P13,govgr,Public,G1,Success,1,2026-03-28 13:55:34.438866400,2026-03-28 13:57:18.810931400,104.372065,0.3469050472955975,0.93639733,0.0061363617295597,4.003282792515723,2.5206675476729563,109.42767295597484,68.73759735184899,83.3335593900808,874.9410615808823,,,,,,,,0.0,0.6482492534426231,0.0624121705170239,0.0375225218411097,0.0421087850693568,0.0011269343127364,0.0039371444514501,0.0337878421815889,0.0143195890301441,0.1363050406412005,9.201347313237224e-05,0.0378063830306851,315.0,1.0,221.0,0.7015873015873015,13.0,266.38461538461536,0.7015873015873015,0.2984126984126984,0.0,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P13,govgr,Public,G2,Success,1,2026-03-28 13:57:24.062664600,2026-03-28 13:58:13.803372400,49.740707,0.3278413164360587,1.0,0.2794186620370371,3.669364204720475,3.312667933078268,156.07896575821104,78.64653206047191,93.3705255207451,768.7209012842023,77.31373308283759,781.5540783503976,1.332798977634326,-12.833177066195276,,,,0.0,,,,,,,,,,,,1475.0,0.5153738644304682,932.0,0.3256464011180992,55.0,265.3636363636364,0.3256464011180992,0.1883298392732355,0.4860237596086653,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
P13,govgr,Public,G3,Success,1,2026-03-28 13:58:33.020645400,2026-03-28 14:00:32.491009400,119.470364,0.7092861586819923,1.0,0.3032380254214559,3.851627045337165,2.94066061145977,209.05172413793105,82.71104418873233,98.4694680941855,731.1551230938403,85.61058095612246,719.0552189385261,-2.8995367673901318,12.09990415531422,,,,0.0,,,,,,,,,,,,4986.0,0.702451394759087,3034.0,0.4274443505212736,156.0,306.96153846153845,0.4274443505212736,0.273316427162581,0.2992392223161454,C:\Users\Theo\Desktop\UX_Analysis_Tool\data\govgr\analysis_output\govgr_master_dataset.csv
